@RELATION Pampa_Data

@ATTRIBUTE LOGPcons NUMERIC
@ATTRIBUTE MACCSFP125 NUMERIC
@ATTRIBUTE PCR NUMERIC
@ATTRIBUTE Psi_e_A NUMERIC
@ATTRIBUTE P_VSA_ppp_D NUMERIC
@ATTRIBUTE Mp NUMERIC
@ATTRIBUTE SpMin1_Bh(p) NUMERIC
@ATTRIBUTE Actividad {Act-1,Act1}

@DATA
5.1398,1,1.5867,8.112,60.6941,0.7335,2.021,Act1
2.7966,1,1.4721,8.1078,128.05,0.6873,2.0281,Act-1
4.8132,1,1.292,8.1556,85.3667,0.6788,2.1215,Act-1
1.2268,0,1.238,8.7111,103.3774,0.674,2.0939,Act-1
1.5101,0,1.2153,8.0819,75.5805,0.6619,2.0428,Act1
1.6895,1,1.3847,8.4286,170.7334,0.6946,2.0623,Act1
-0.4001,1,1.3222,8.5859,298.7834,0.6531,2.0693,Act-1
2.2729,1,1.4097,8.1404,85.3667,0.7112,2.0652,Act-1
3.6251,1,1.5447,8.3047,34.4157,0.7418,2.0516,Act1
4.172,1,1.5004,8.0446,34.4157,0.7712,2.0288,Act-1
2.6759,1,1.474,8.2121,42.6833,0.7159,2.0695,Act-1
1.6952,1,1.3731,8.2556,60.6941,0.711,2.0215,Act-1
0.1356,1,1.4113,8.0802,188.7441,0.6441,2.04,Act-1
1.7168,1,1.4078,8.1285,34.4157,0.7424,2.0447,Act-1
0.9661,1,1.3737,8.1775,51.0788,0.7345,2.0093,Act-1
0.7792,1,1.3737,8.221,51.0788,0.7338,2.0088,Act-1
3.0606,1,1.4224,8.1538,34.4157,0.7457,2.0547,Act-1
3.3064,1,1.395,8.1718,34.4157,0.7745,2.0416,Act-1
3.6025,1,1.395,8.1965,34.4157,0.7442,2.0435,Act-1
3.1933,1,1.4222,8.3688,34.4157,0.763,2.0431,Act-1
2.8198,1,1.4868,8.0584,51.2013,0.7524,2.037,Act-1
4.5981,1,1.3464,8.0439,36.0215,0.7802,2.0,Act1
3.1369,1,1.4068,8.2703,77.0991,0.7446,2.0318,Act1
3.1826,1,1.414,8.0744,77.0991,0.7462,2.0477,Act1
2.8179,1,1.414,8.23,77.0991,0.7226,2.0509,Act1
1.7168,1,1.4078,8.1285,34.4157,0.7424,2.0445,Act-1
4.57,1,1.505,8.2639,18.0108,0.7208,2.0146,Act1
3.077,1,1.519,7.7387,34.7963,0.7197,2.0595,Act1
2.1873,1,1.5014,7.7281,60.6941,0.6962,2.1295,Act1
4.4289,1,1.4369,8.1111,60.6941,0.8033,1.986,Act1
4.4289,1,1.4345,8.1111,60.6941,0.8033,1.9858,Act1
1.9487,1,1.3641,8.537,60.6941,0.7202,1.9935,Act-1
2.9276,1,1.5192,8.0,54.0323,0.6937,2.0487,Act1
4.2698,1,1.6009,7.9971,42.6833,0.7918,2.0035,Act1
4.6884,1,1.5385,8.1264,34.6738,0.6927,2.0646,Act1
5.22,1,1.5667,8.0889,18.0108,0.7006,2.0725,Act1
4.3554,1,1.5385,8.1552,18.0108,0.6913,2.0669,Act1
3.0293,1,1.4816,7.7099,0.0,0.7468,2.0421,Act1
7.206,1,1.6159,8.4189,18.0108,0.7198,2.0761,Act1
3.8656,1,1.5262,8.3333,18.0108,0.7101,2.0151,Act1
6.1541,1,1.5619,8.2787,18.0108,0.7013,2.1405,Act1
6.2597,1,1.6483,8.0074,18.0108,0.7111,2.1412,Act1
5.6701,1,1.5382,8.1204,18.0108,0.727,2.1376,Act1
5.2224,1,1.4935,7.8013,0.0,0.7594,1.9933,Act1
2.4614,1,1.4169,7.941,67.3129,0.7199,2.0543,Act-1
2.6622,1,1.4169,8.0243,77.0991,0.7242,2.0506,Act-1
3.5402,1,1.4409,8.4772,18.0108,0.7332,2.0515,Act1
3.4058,1,1.5037,7.7542,16.7855,0.8037,1.9901,Act1
3.9694,1,1.5019,7.6875,60.6941,0.739,2.1291,Act-1
3.5005,1,1.5019,7.95,60.6941,0.6961,2.1299,Act1
3.9855,1,1.5497,8.1832,34.4157,0.7619,2.0442,Act1
3.4866,1,1.3044,8.0588,34.4157,0.7526,2.0392,Act1
3.7461,1,1.4559,7.8671,60.6941,0.7299,2.1267,Act1
6.7567,1,1.4193,7.5726,74.3553,0.7011,2.0532,Act-1
5.1981,1,1.4247,7.6061,74.3553,0.6924,2.046,Act1
1.8898,1,1.2949,7.9693,36.0215,0.7009,2.0521,Act1
0.7898,0,1.3299,7.9405,50.9079,0.688,2.0409,Act1
5.4013,1,1.5245,8.1065,42.6833,0.7191,2.0833,Act1
4.9031,1,1.476,7.9753,18.0108,0.7187,2.0798,Act-1
4.563,1,1.639,7.5833,34.6738,0.7237,2.1323,Act1
5.742,1,1.5625,7.5417,18.0108,0.7192,2.0807,Act1
5.0532,1,1.5922,7.9346,34.4157,0.7277,2.1243,Act1
4.1042,1,1.6003,7.7586,18.0108,0.7261,2.0146,Act1
4.9191,1,1.3871,7.6351,74.3553,0.7008,2.0201,Act1
4.7927,1,1.484,7.9753,18.0108,0.7187,2.0816,Act-1
3.2749,1,1.5761,7.6458,18.0108,0.6959,2.1064,Act-1
1.664,1,1.3987,7.5758,16.663,0.6998,1.9853,Act1
3.9855,1,1.5494,8.1832,34.4157,0.7619,2.0447,Act1
3.6251,1,1.5494,8.3047,34.4157,0.7418,2.0523,Act1
3.776,1,1.5505,8.452,34.4157,0.7405,2.0531,Act1
3.6251,1,1.546,8.3047,34.4157,0.7418,2.0522,Act1
3.8347,1,1.5483,8.0224,34.4157,0.7632,2.0457,Act1
3.0402,1,1.5693,8.0807,34.4157,0.7552,2.0537,Act1
4.156,1,1.5403,8.4216,34.4157,0.7311,2.059,Act1
3.8347,1,1.5471,8.0224,34.4157,0.7632,2.0462,Act1
3.474,1,1.5471,8.1478,34.4157,0.7432,2.0516,Act1
2.6849,1,1.5471,8.0188,67.3129,0.7345,2.0556,Act1
3.3225,1,1.5488,7.9806,34.4157,0.7446,2.051,Act1
3.8347,1,1.5522,8.0224,34.4157,0.7632,2.0442,Act1
3.474,1,1.5522,8.1478,34.4157,0.7432,2.0518,Act1
4.2488,1,1.6602,7.9044,34.4157,0.7502,2.1401,Act1
2.4135,1,1.5488,8.0139,34.4157,0.7443,2.0459,Act1
3.2998,1,1.5455,7.7933,18.0108,0.7411,2.0308,Act-1
2.0802,1,1.352,8.1667,60.6941,0.7042,1.9811,Act-1
5.1552,1,1.6257,7.875,34.4157,0.7503,2.1325,Act-1
5.699,1,1.443,8.8086,0.0,0.7183,2.0296,Act1
2.3122,1,1.4838,7.6731,34.7963,0.6847,2.0739,Act1
3.3225,1,1.5145,7.9806,34.4157,0.7446,2.0642,Act-1
4.3916,1,1.596,7.9044,34.4157,0.7502,2.1442,Act-1
4.5139,1,1.5602,7.9944,18.0108,0.7056,2.0841,Act1
4.8736,1,1.4324,7.7797,60.6941,0.735,2.1152,Act1
2.9792,1,1.3902,8.0032,34.4157,0.7211,2.0435,Act-1
4.7334,1,1.5617,7.7184,60.6941,0.6968,2.1356,Act1
6.9889,1,1.4151,7.5583,74.3553,0.6963,2.0498,Act-1
6.3858,1,1.3965,7.5509,74.3553,0.6785,2.0476,Act1
6.0402,1,1.4018,7.5667,74.3553,0.6827,2.0476,Act1
5.6526,1,1.4075,7.5833,74.3553,0.6873,2.0475,Act1
6.1403,1,1.5252,7.4949,31.672,0.7165,2.1721,Act1
2.2011,1,1.464,8.0064,60.6941,0.6909,2.0546,Act-1
6.1505,1,1.4012,7.5667,74.3553,0.6827,2.051,Act1
5.8041,1,1.4067,7.5833,74.3553,0.6873,2.0509,Act1
6.0712,1,1.4238,7.5263,49.6827,0.7032,2.0511,Act1
5.1987,1,1.4189,7.6198,74.3553,0.6981,2.0508,Act1
3.7141,1,1.5758,7.8305,32.8972,0.751,2.1331,Act-1
2.413,1,1.3776,7.875,159.722,0.6667,2.0348,Act1
4.5735,1,1.3829,7.6034,74.3553,0.67,2.0297,Act1
4.2211,1,1.3887,7.625,74.3553,0.6748,2.0293,Act1
3.4946,1,1.4019,7.5962,64.5692,0.6834,2.0283,Act1
3.6023,1,1.4019,7.6731,74.3553,0.6863,2.0278,Act1
5.9242,1,1.4752,8.4912,18.0108,0.6758,2.0366,Act1
1.8073,1,1.3835,8.2628,103.3774,0.6813,2.0889,Act-1
3.7533,1,1.5034,7.6597,18.0108,0.7356,2.0056,Act1
4.3844,1,1.5636,7.6867,18.0108,0.726,2.1281,Act1
3.0175,1,1.4141,7.8877,34.4157,0.7313,2.0506,Act1
5.0104,1,1.5474,7.5,36.0215,0.6981,2.1306,Act1
3.4096,1,1.3297,6.6667,36.0215,0.6691,2.0215,Act1
4.5949,1,1.4365,7.7731,118.2639,0.6924,2.0167,Act1
2.9759,1,1.4382,8.0402,75.5805,0.6693,2.0593,Act-1
4.7492,1,1.4291,8.5575,34.4157,0.6927,2.0505,Act1
3.8228,1,1.437,8.0203,77.0991,0.7203,2.0405,Act1
1.7655,1,1.3632,8.225,75.5805,0.7349,2.0247,Act-1
2.0547,0,1.2041,8.0789,75.2891,0.6212,2.0065,Act1
4.4959,1,1.5725,7.7153,18.0108,0.7373,2.1281,Act1
5.0003,1,1.5304,7.28,36.0215,0.7063,2.1291,Act1
2.4444,1,1.4379,8.1891,77.0991,0.7086,2.061,Act1
4.0236,1,1.4412,8.0203,77.0991,0.7203,2.0626,Act1
3.8684,1,1.2904,8.0188,18.0108,0.7354,2.0299,Act1
6.5327,1,1.4976,7.8413,42.6833,0.776,2.048,Act1
4.1269,1,1.4086,7.8111,18.0108,0.7602,1.9574,Act1
3.9105,1,1.4435,8.0528,60.6941,0.7737,1.992,Act1
2.7032,1,1.4611,8.1083,60.6941,0.7154,2.0194,Act-1
1.9194,1,1.4227,7.7708,34.7963,0.712,1.9667,Act1
3.2254,1,1.5792,7.6984,18.0108,0.7355,2.1243,Act1
4.1184,1,1.4435,7.9167,60.6941,0.8078,1.9876,Act1
3.1806,1,1.4435,8.4417,60.6941,0.7102,2.011,Act1
2.9351,1,1.448,8.193,60.6941,0.7124,2.0099,Act1
3.1524,1,1.4701,8.175,18.0108,0.714,2.0876,Act-1
2.7032,1,1.4565,8.1083,60.6941,0.7154,2.0191,Act1
2.6891,1,1.4522,7.9167,60.6941,0.7145,2.0088,Act1
2.1198,1,1.531,7.9136,144.8356,0.6723,2.0129,Act1
3.3277,1,1.5546,6.6961,32.8972,0.6964,2.1912,Act1
2.8207,1,1.5344,8.0149,34.4157,0.7497,2.1279,Act-1
5.6403,1,1.6729,7.9195,18.0108,0.7318,2.1675,Act1
4.4299,1,1.4088,8.4802,31.672,0.696,2.0735,Act1
4.951,1,1.568,8.062,18.0108,0.7449,2.1366,Act1
4.5896,1,1.568,8.2115,18.0108,0.7201,2.1388,Act1
4.7167,1,1.564,8.2115,18.0108,0.7201,2.1387,Act1
4.2371,1,1.564,8.0577,50.9079,0.7105,2.1394,Act1
3.6175,1,1.5152,8.1538,36.0215,0.7147,2.1362,Act1
6.0441,1,1.649,7.5242,18.0108,0.7493,2.136,Act-1
5.9465,1,1.649,7.5681,18.0108,0.7394,2.1366,Act1
5.5887,1,1.649,7.6935,18.0108,0.721,2.1389,Act1
4.4374,1,1.5713,8.0133,18.0108,0.7218,2.1386,Act1
4.4374,1,1.5713,8.0133,18.0108,0.7218,2.1386,Act1
4.4374,1,1.5748,8.0133,18.0108,0.7218,2.1386,Act1
6.1525,1,1.6413,8.2121,18.0108,0.7256,2.1405,Act1
6.3621,1,1.6439,7.9358,18.0108,0.7465,2.1401,Act1
6.0043,1,1.6439,8.0573,18.0108,0.7269,2.1405,Act1
6.1525,1,1.6383,8.2121,18.0108,0.7256,2.1405,Act1
6.5277,1,1.6369,8.1887,18.0108,0.7173,2.1407,Act1
5.8557,1,1.6437,7.8925,18.0108,0.7282,2.1404,Act1
6.6176,1,1.6343,8.2119,18.0108,0.7121,2.1405,Act1
5.7567,1,1.6369,8.2181,18.0108,0.7165,2.1405,Act1
5.8557,1,1.6424,7.8925,18.0108,0.7282,2.1404,Act1
4.7905,1,1.6451,7.75,18.0108,0.729,2.1403,Act1
4.323,1,1.6451,7.7833,18.0108,0.7284,2.1401,Act1
4.1663,1,1.6195,7.7759,34.6738,0.7222,2.1389,Act1
5.1605,1,1.5665,7.7022,18.0108,0.7715,2.1372,Act1
4.1332,1,1.6195,7.8046,18.0108,0.7215,2.1398,Act1
3.835,1,1.5665,7.9333,60.6941,0.7164,2.1384,Act1
5.2134,1,1.5497,8.3822,18.0108,0.7023,2.1386,Act1
4.4374,1,1.5677,8.0133,18.0108,0.7218,2.1386,Act1
5.0622,1,1.5574,8.2113,18.0108,0.7039,2.1385,Act1
4.2848,1,1.5753,7.7986,18.0108,0.7234,2.1385,Act1
3.482,1,1.6487,7.5897,34.7963,0.727,2.1405,Act1
3.3216,1,1.5489,7.6061,18.0108,0.7564,2.1307,Act1
3.1775,1,1.5489,7.6818,18.0108,0.7202,2.1322,Act1
4.4152,1,1.5586,7.9744,18.0108,0.7117,2.1369,Act1
4.457,1,1.5665,8.0533,0.0,0.7265,2.1297,Act1
4.4861,1,1.5579,8.0128,36.0215,0.7105,2.1333,Act1
2.5281,1,1.4003,8.1751,36.0215,0.7341,2.018,Act-1
1.6138,0,1.2745,8.1833,85.3667,0.7189,2.0384,Act1
4.3905,1,1.4861,8.037,18.0108,0.7445,2.0665,Act1
2.4486,1,1.3531,8.2116,75.5805,0.72,2.001,Act-1
2.5174,1,1.4245,7.9561,0.0,0.7483,2.0429,Act1
3.7473,1,1.3492,8.0111,60.6941,0.7484,2.0051,Act-1
6.201,1,1.5516,8.0493,16.405,0.8089,2.117,Act1
4.2496,1,1.5391,7.998,60.6941,0.7489,2.0303,Act1
4.4537,1,1.6216,7.7153,18.0108,0.7373,2.1288,Act1
5.5825,1,1.4885,7.6517,0.0,0.7824,1.9852,Act-1
2.6496,1,1.5518,8.1508,42.6833,0.7199,2.0177,Act1
2.3741,1,1.5545,7.7889,42.6833,0.7283,2.1774,Act1
2.767,1,1.5559,8.1597,145.9383,0.6947,2.1298,Act1
3.5919,1,1.5294,7.9792,34.4157,0.7499,2.1325,Act1
3.5648,1,1.5222,7.9454,34.4157,0.7393,2.1336,Act1
1.6588,1,1.4036,8.1285,34.4157,0.7424,2.0257,Act-1
2.5269,1,1.5217,7.8333,18.0108,0.7407,2.0284,Act1
3.2621,1,1.3894,7.8157,18.0108,0.7584,2.0199,Act1
4.486,1,1.478,8.2146,36.0215,0.6793,2.0304,Act1
3.7775,1,1.4195,8.1181,34.4157,0.7459,2.0313,Act1
2.5875,1,1.3779,8.1892,0.0,0.7694,2.049,Act1
2.317,1,1.514,7.8551,17.8882,0.7321,1.9827,Act1
4.7957,1,1.4467,8.2351,60.6941,0.7205,2.1336,Act1
3.2054,1,1.6335,7.5069,16.7855,0.7324,2.1325,Act1
2.7195,1,1.6335,7.5486,16.663,0.7317,2.1324,Act1
2.9939,1,1.5097,7.8365,51.2013,0.7332,2.0656,Act-1
4.4289,1,1.4345,8.1111,60.6941,0.8033,1.9852,Act1
4.6659,1,1.4345,7.8867,60.6941,0.8995,1.9741,Act1
1.6448,1,1.6203,7.7202,42.6833,0.6942,2.1315,Act1
4.4405,1,1.4785,8.5799,60.6941,0.6818,2.1304,Act1
3.745,1,1.4954,8.1984,60.6941,0.6942,2.13,Act1
4.0401,1,1.5632,7.962,77.0991,0.7287,2.1344,Act1
4.5412,1,1.525,8.3561,18.0108,0.6771,2.1173,Act1
4.0048,1,1.569,8.1528,18.0108,0.7572,2.0301,Act1
1.6642,1,1.4314,8.1515,78.7048,0.7295,2.0274,Act1
-1.0195,0,1.2145,8.7549,128.05,0.585,2.0104,Act-1
3.6485,1,1.5808,8.1422,34.7963,0.7118,2.0549,Act1
-1.1562,0,1.2209,8.3333,146.0608,0.628,1.9385,Act1
-0.4693,0,1.2932,8.2833,50.6629,0.6467,1.9814,Act-1
0.5465,1,1.4705,8.2614,49.3022,0.7068,2.0368,Act1
1.3529,1,1.3479,8.1637,67.6935,0.6965,2.0132,Act1
2.3812,1,1.4163,8.3175,51.4593,0.6903,1.9998,Act1
1.5489,0,1.3433,8.8636,18.0108,0.68,2.1378,Act1
-0.1618,0,1.3299,8.0119,50.9079,0.685,2.0342,Act-1
1.3231,1,1.4774,7.6905,16.7855,0.714,1.9926,Act1
2.9438,1,1.416,8.0306,18.0108,0.733,1.9819,Act1
3.4225,1,1.4401,8.3981,18.0108,0.7147,2.0604,Act1
1.5301,1,1.2239,8.1667,18.0108,0.6826,1.901,Act1
2.5183,1,1.4018,8.0877,0.0,0.8077,1.7921,Act1
4.0203,1,1.5325,7.7879,0.0,0.7471,2.0387,Act-1
-1.5563,1,1.3118,8.1491,151.1611,0.6195,2.0103,Act-1
-1.8511,1,1.289,8.2372,193.8444,0.6366,2.0078,Act-1
-1.5554,1,1.3053,8.2197,188.7441,0.612,2.0195,Act-1
0.4185,1,1.3339,7.7632,93.5913,0.6107,2.0229,Act-1
-0.3311,0,1.2982,8.2,34.7963,0.6769,1.9103,Act-1
-0.7334,0,1.2581,8.4271,246.3139,0.6433,2.1498,Act-1
4.0464,1,1.3505,7.3175,0.0,0.653,2.0393,Act-1
1.1746,1,1.3889,8.2572,60.6941,0.7025,2.0956,Act-1
-8.5866,1,1.2742,8.0473,60.6941,1.1932,2.0549,Act1
0.5987,1,1.2526,8.0476,18.0108,0.7213,2.0948,Act-1
3.694,1,1.4754,7.6566,0.0,0.7756,2.019,Act1
3.0822,1,1.4796,7.5794,0.0,0.7488,2.0254,Act-1
1.6064,1,1.2854,8.3782,18.0108,0.7279,2.0479,Act1
3.8065,1,1.3292,7.9511,60.6941,0.7562,1.9579,Act1
3.7401,1,1.265,7.6068,60.6941,0.6693,2.0933,Act1
4.1768,1,1.2723,7.4583,60.6941,0.6673,2.0934,Act1
3.2817,1,1.3197,7.9766,50.9079,0.7815,2.0117,Act1
2.545,1,1.3197,8.386,50.9079,0.7157,2.0334,Act-1
3.2817,1,1.3238,7.9766,50.9079,0.7815,2.009,Act1
2.545,1,1.3142,8.386,50.9079,0.7157,2.0331,Act1
2.7739,1,1.3168,7.8287,50.9079,0.7685,2.0199,Act1
2.046,1,1.3207,7.8235,50.9079,0.7202,2.0311,Act1
4.033,1,1.444,7.7927,50.9079,0.7324,2.0436,Act1
2.2473,1,1.4022,7.9167,85.5817,0.6749,2.052,Act1
2.9704,1,1.3921,7.85,34.6738,0.7213,2.0017,Act-1
2.1813,1,1.3783,7.8241,34.6738,0.7027,2.0006,Act-1
2.8366,1,1.5228,7.9368,42.6833,0.7,2.1096,Act1
0.6175,0,1.1037,9.1548,0.0,0.6582,2.2099,Act-1
5.1738,1,1.5075,7.9948,42.6833,0.7126,2.0734,Act1
2.6662,1,1.4722,7.7424,18.0108,0.7067,2.1281,Act1
2.3545,1,1.3509,7.6111,36.0215,0.6667,2.0705,Act1
0.3017,1,1.3255,7.9423,86.9294,0.6442,2.039,Act-1
2.9232,1,1.3802,8.043,60.6941,0.6542,2.0694,Act-1
2.712,0,1.246,7.7011,60.6941,0.7047,2.0537,Act1
1.6217,1,1.2359,7.9921,144.4992,0.6517,2.0417,Act-1
2.0269,0,1.1381,8.0021,60.6941,0.6765,2.0215,Act-1
1.1938,0,1.1168,7.8083,77.2346,0.6105,2.1106,Act-1
-0.069,0,1.182,8.4691,136.2746,0.7037,2.0434,Act1
1.6562,1,1.3298,8.0588,18.0108,0.7083,1.9896,Act1
4.0622,0,1.1378,7.5172,18.0108,0.6673,2.1798,Act1
4.9058,1,1.3341,7.6183,36.0215,0.6955,2.1784,Act1
0.7094,0,1.1993,8.2755,93.5913,0.6756,2.1071,Act-1
3.1263,1,1.537,7.9792,34.4157,0.7234,2.0583,Act1
3.1103,1,1.5146,7.7071,18.0108,0.6819,2.1064,Act1
1.6805,1,1.4262,7.82,52.807,0.6805,2.0733,Act1
3.037,1,1.3291,8.5567,34.4157,0.7235,2.0922,Act1
2.7357,0,1.2443,7.4841,0.0,0.6409,2.079,Act1
3.4893,1,1.3006,7.5049,54.0323,0.6338,2.0609,Act1
3.8721,1,1.3955,7.7094,34.7963,0.7052,2.0322,Act1
3.2531,1,1.4046,7.7005,34.7963,0.7092,2.033,Act1
1.6869,1,1.3802,7.8807,52.807,0.6917,2.0237,Act1
4.1023,1,1.3989,8.0385,18.0108,0.6846,2.0533,Act1
2.4836,1,1.398,7.7933,60.6941,0.6805,2.0505,Act1
3.2593,1,1.3117,7.9253,75.5805,0.6501,2.0901,Act-1
4.0886,1,1.3668,8.1398,59.4689,0.6761,2.0459,Act1
6.2816,1,1.3722,7.5417,74.3553,0.6875,2.0621,Act1
3.8208,1,1.5077,7.8594,60.6941,0.6815,2.1076,Act1
3.5824,1,1.5088,7.6882,60.6941,0.6827,2.1073,Act1
2.466,0,1.221,7.7183,54.0323,0.7016,1.9643,Act-1
1.6004,0,1.156,7.96,32.8972,0.6249,2.0446,Act1
3.0393,1,1.2673,7.5056,32.8972,0.6456,2.0878,Act1
0.2306,0,1.1413,7.2593,108.0645,0.5951,2.0592,Act-1
2.4173,1,1.3177,7.74,18.0108,0.6691,2.0543,Act-1
6.3244,1,1.3789,7.4769,31.672,0.6875,2.0475,Act1
4.6927,1,1.3545,7.5056,64.5692,0.6738,2.068,Act1
1.7638,1,1.4131,7.7989,101.8159,0.6507,2.074,Act1
3.3511,0,1.1332,7.537,0.0,0.663,2.0096,Act-1
2.1686,0,1.2027,7.4028,50.9079,0.6346,2.0938,Act1
1.8062,1,1.4614,8.003,93.5913,0.6895,2.0578,Act-1
1.4877,1,1.329,7.9458,75.2891,0.6688,2.0056,Act-1
2.341,0,1.2215,8.2927,75.5805,0.6732,2.0622,Act-1
2.4614,1,1.3422,8.0152,78.7048,0.6764,2.0352,Act1
3.2417,1,1.2861,7.6615,85.3667,0.6733,2.1477,Act-1
4.0639,1,1.5304,7.7667,0.0,0.7653,2.0082,Act1
1.5879,0,1.2247,8.0467,60.6941,0.6607,2.0774,Act-1
3.7487,1,1.3132,7.7196,18.0108,0.7165,1.9626,Act1
1.1764,1,1.393,7.6429,69.47,0.6478,2.057,Act1
3.0304,1,1.4077,8.3686,36.0215,0.6694,2.0767,Act1
4.4854,1,1.2537,7.4766,0.0,0.6687,2.1257,Act-1
3.7144,1,1.2537,7.5078,0.0,0.6673,2.1253,Act1
1.6431,1,1.3364,7.9568,36.0215,0.6849,2.0726,Act1
3.3232,1,1.3919,7.8472,52.6845,0.7254,2.0708,Act1
2.9611,1,1.3897,7.9861,52.6845,0.7035,2.0708,Act1
1.6037,1,1.3646,7.9452,52.6845,0.6881,2.0708,Act1
2.9611,1,1.3897,7.9861,52.6845,0.7035,2.0708,Act1
3.4249,1,1.3919,7.7986,52.6845,0.7372,2.0708,Act1
3.3232,1,1.3919,7.8472,52.6845,0.7254,2.0708,Act1
3.4895,1,1.4162,7.7173,36.0215,0.7241,2.0837,Act1
3.3467,1,1.4162,7.7173,36.0215,0.7241,2.0852,Act1
3.2457,1,1.4162,7.7659,36.0215,0.7128,2.0865,Act1
2.8212,1,1.3931,7.7438,52.6845,0.7167,2.0704,Act1
2.7188,1,1.3931,7.7942,52.6845,0.705,2.0708,Act1
4.1568,1,1.4162,7.7302,36.0215,0.7138,2.0886,Act1
3.2824,1,1.5332,7.9838,52.4265,0.7234,2.0631,Act-1
2.2182,1,1.3414,7.4286,16.7855,0.7377,1.9616,Act-1
2.8276,1,1.4045,7.5167,34.6738,0.7188,1.9666,Act1
4.0526,1,1.5357,7.8712,34.4157,0.7316,2.05,Act1
4.8198,0,1.2268,7.0238,31.672,0.6782,2.029,Act-1
1.7649,0,1.2927,7.7262,0.0,0.688,2.042,Act1
2.4157,0,1.2454,7.3571,0.0,0.7102,1.9957,Act-1
3.9103,0,1.0855,7.4504,54.0323,0.655,2.099,Act1
5.2817,0,1.0,7.0167,18.0108,0.5991,2.1072,Act1
3.71,1,1.459,7.7417,36.0215,0.6856,2.0523,Act1
3.2057,1,1.2841,7.6444,18.0108,0.668,2.0367,Act1
6.0172,1,1.3848,8.1035,59.4689,0.6583,2.0578,Act1
5.2305,1,1.5239,7.6667,59.4689,0.6968,2.0753,Act1
1.5687,0,1.1467,7.4444,18.0108,0.6097,2.0099,Act1
2.7453,1,1.5149,7.5625,49.6827,0.6792,2.0413,Act1
3.4347,1,1.5086,7.5098,16.7855,0.7179,2.0222,Act-1
4.8269,1,1.3394,8.3244,36.0215,0.6553,2.0623,Act-1
2.3173,1,1.3095,7.6739,60.6941,0.6313,2.0424,Act1
3.6325,1,1.4155,7.5944,50.9079,0.6472,2.0461,Act1
4.5076,0,1.2019,7.7427,42.6833,0.6679,2.0635,Act1
3.926,0,1.1794,7.4487,18.0108,0.6317,2.0735,Act-1
4.6974,1,1.2846,7.381,42.6833,0.6463,2.056,Act1
3.2301,1,1.3816,7.9167,34.7963,0.6536,2.0823,Act1
1.5238,0,1.2702,7.4444,18.0108,0.6591,1.9992,Act-1
3.3139,1,1.3581,7.3958,18.0108,0.6696,2.0287,Act1
2.9507,1,1.2958,7.425,18.0108,0.6694,2.0455,Act-1
2.713,1,1.3309,7.4074,36.0215,0.6543,2.0215,Act1
3.2724,0,1.0,7.0513,18.0108,0.5939,2.0701,Act1
3.22,1,1.3338,7.6167,36.0215,0.6672,2.072,Act1
6.3081,1,1.4078,8.4722,16.7855,0.6629,2.0874,Act-1
1.8813,1,1.4281,7.4815,16.7855,0.7056,2.0097,Act-1
0.9886,1,1.4281,7.7037,16.663,0.6985,2.0064,Act1
3.4281,0,1.2557,7.6406,18.0108,0.7279,2.0973,Act1
2.2209,0,1.2045,7.2619,0.0,0.6447,2.1101,Act1
3.3395,1,1.3868,7.6818,18.0108,0.7065,1.9904,Act1
2.4421,0,1.2381,7.3222,18.0108,0.6562,2.0855,Act-1
3.4741,1,1.3967,7.4286,18.0108,0.7695,2.0392,Act1
3.9407,1,1.5313,7.3846,0.0,0.7949,2.037,Act-1
2.5242,1,1.4118,7.4167,18.0108,0.686,2.1312,Act-1
2.9881,1,1.4652,7.4333,0.0,0.7248,2.1217,Act1
2.114,1,1.3265,7.4479,0.0,0.7346,1.9632,Act1
3.6518,1,1.3202,7.3235,16.405,0.7163,2.0154,Act1
3.6289,1,1.285,7.3467,36.0215,0.6464,1.9999,Act1
4.706,1,1.3572,7.9435,0.0,0.6852,2.0214,Act1
4.1334,1,1.4516,7.4275,0.0,0.6771,2.1375,Act1
2.355,1,1.3685,7.9151,52.6845,0.6922,2.0708,Act1
3.1834,1,1.3265,7.5708,16.7855,0.6661,2.0751,Act1
3.1057,1,1.33,8.0435,18.0108,0.6737,2.038,Act1
3.8855,1,1.3812,7.729,72.043,0.7145,2.0347,Act1
4.722,1,1.5369,7.6667,18.0108,0.695,2.1392,Act1
3.133,1,1.3203,7.8527,60.6941,0.6799,2.0242,Act1
3.9867,1,1.2318,7.4786,18.0108,0.6391,2.0895,Act-1
2.8712,0,1.2202,7.7063,32.8972,0.7131,2.0177,Act1
4.0725,1,1.4299,7.6505,0.0,0.7005,2.0784,Act1
4.3979,1,1.4191,8.1944,0.0,0.6697,2.0852,Act1
4.0725,1,1.4285,7.6505,0.0,0.7005,2.0787,Act1
4.3979,1,1.423,8.1944,0.0,0.6697,2.0857,Act1
3.468,1,1.4316,7.5797,0.0,0.6801,2.0812,Act1
1.6982,0,1.2483,7.918,42.6833,0.6364,2.0364,Act-1
5.0739,1,1.5311,7.6444,18.0108,0.6888,2.1406,Act-1
4.1114,1,1.438,7.596,0.0,0.7001,2.0672,Act1
3.3378,1,1.2953,7.5385,32.8972,0.6635,2.0594,Act1
2.9155,1,1.2888,7.5769,32.8972,0.6617,2.0553,Act1
